collect_siteid,release_siteid1,release_siteid2,release_date,type,pit_tag_ref
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089989
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089924
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089865
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089831
22008,20135,NA,2016-07-18,reintroduction,900067000089715
22008,20135,NA,2016-07-18,reintroduction,900067000089877
22008,20135,NA,2016-07-18,reintroduction,900067000089971
22008,20135,NA,2016-07-18,reintroduction,900067000089524
22008,20135,NA,2016-07-18,reintroduction,900067000089996
22008,20135,NA,2016-07-18,reintroduction,900067000089772
22008,20135,NA,2016-07-18,reintroduction,900067000089537
22008,20135,NA,2016-07-18,reintroduction,900067000089890
22008,20135,NA,2016-07-18,reintroduction,900067000089609
22008,20135,NA,2016-07-18,reintroduction,900067000089915
22008,20135,NA,2016-07-18,reintroduction,900067000089515
22008,20135,NA,2016-07-18,reintroduction,900067000089595
22008,20135,NA,2016-07-18,reintroduction,900067000089918
22008,20135,NA,2016-07-18,reintroduction,900067000089656
22008,20135,NA,2016-07-18,reintroduction,900067000089687
22008,20135,NA,2016-07-18,reintroduction,900067000089597
22008,20135,NA,2016-07-18,reintroduction,900067000089946
22008,20135,NA,2016-07-18,reintroduction,900067000089992
22008,20135,NA,2016-07-18,reintroduction,900067000089791
22008,20135,NA,2017-08-15,reintroduction,982000410163474
22008,20135,NA,2017-08-15,reintroduction,982000410163537
22008,20135,NA,2017-08-15,reintroduction,982000410163569
22008,20135,NA,2017-08-15,reintroduction,982000410163571
22008,20135,NA,2017-08-15,reintroduction,982000410163518
22008,20135,NA,2017-08-15,reintroduction,982000410163570
22008,20135,NA,2017-08-15,reintroduction,898853549
22008,20135,NA,2017-08-15,reintroduction,982000410163480
22008,20135,NA,2017-08-15,reintroduction,982000410163520
22008,22008,NA,2016-07-18,reintroduction,900067000089969
22008,22008,NA,2016-07-18,reintroduction,900067000089902
22008,22008,NA,2016-07-18,reintroduction,900067000089993
22008,22008,NA,2016-07-18,reintroduction,900067000089943
72996,70370,NA,2016-07-30,translocation,900067000078423
72996,70370,NA,2016-07-30,translocation,900067000114131
72996,70370,NA,2016-07-30,translocation,900067000078329
72996,70370,NA,2016-07-30,translocation,900067000114082
72996,70370,NA,2016-07-30,translocation,900067000114093
72996,70370,NA,2016-07-30,translocation,900067000078390
72996,70370,NA,2016-07-30,translocation,900067000114109
72996,70370,NA,2016-07-30,translocation,900067000114087
72996,70370,NA,2016-07-30,translocation,900067000078419
72996,70370,NA,2016-07-30,translocation,900067000114124
72996,70370,NA,2016-07-30,translocation,900067000078261
72996,70370,NA,2016-07-30,translocation,900067000114149
72996,70370,NA,2016-07-30,translocation,900067000078279
72996,70370,NA,2016-07-30,translocation,900067000078376
72996,70370,NA,2016-07-30,translocation,900067000114106
72996,70370,NA,2016-07-30,translocation,900067000078025
10490,10486,NA,2016-08-29,translocation,NA
72996,70370,NA,2016-07-30,translocation,900067000078126
72996,70370,NA,2016-07-30,translocation,900067000078105
72996,70370,NA,2016-07-30,translocation,900067000114117
72996,70370,NA,2016-07-30,translocation,900067000078458
72996,70370,NA,2016-07-30,translocation,900067000078174
72996,70370,NA,2016-07-30,translocation,900067000078478
72996,70370,NA,2016-07-30,translocation,900067000078245
72996,70641,NA,2015-08-12,translocation,900067000063987
22008,22008,NA,2016-07-18,reintroduction,900067000089683
22008,22008,NA,2016-07-18,reintroduction,900067000089559
22008,22008,NA,2016-07-18,reintroduction,900067000089724
22008,22008,NA,2016-07-18,reintroduction,900067000089534
72996,70370,NA,2016-07-30,translocation,900067000114088
72996,70370,NA,2016-07-30,translocation,900067000078251
72996,70370,NA,2016-07-30,translocation,900067000114103
72996,70370,NA,2016-07-30,translocation,900067000114170
72996,70370,NA,2016-07-30,translocation,900067000114135
72996,70370,NA,2016-07-30,translocation,900067000078357
72996,70370,NA,2016-07-30,translocation,900067000114174
72996,70370,NA,2016-07-30,translocation,900067000114111
72996,70370,NA,2016-07-30,translocation,900067000114141
72996,70370,NA,2016-07-30,translocation,900067000114140
72996,70370,NA,2016-07-30,translocation,900067000078229
72996,70370,NA,2016-07-30,translocation,900067000114084
72996,70370,NA,2016-07-30,translocation,900067000114090
72996,70370,NA,2016-07-30,translocation,900067000078264
72996,70370,NA,2016-07-30,translocation,900043000108171
72996,70370,NA,2016-07-30,translocation,900067000114162
72996,70370,NA,2016-07-30,translocation,900067000078224
72996,70370,NA,2016-07-30,translocation,900067000114160
72996,70370,NA,2016-07-30,translocation,900067000114172
72996,70370,NA,2016-07-30,translocation,900067000114091
72996,70370,NA,2016-07-30,translocation,900067000078068
72996,70370,NA,2016-07-30,translocation,900067000114163
72996,70370,NA,2016-07-30,translocation,900067000078418
72996,70370,NA,2016-07-30,translocation,900067000114096
72996,70370,NA,2016-07-30,translocation,900067000114167
72996,70370,NA,2016-07-30,translocation,900067000114165
72996,70370,NA,2016-07-30,translocation,900067000114161
22008,22008,NA,2016-07-18,reintroduction,900067000089509
22008,22008,NA,2016-07-18,reintroduction,900067000089728
22008,22008,NA,2017-08-15,reintroduction,982000410163511
10319,10319,NA,2018-07-27,reintroduction,900067000089878
10319,10319,NA,2018-07-27,reintroduction,900067000089855
10319,10319,NA,2018-07-27,reintroduction,900067000089910
10319,10319,NA,2018-07-27,reintroduction,982000407484209
10319,10319,NA,2018-07-27,reintroduction,900067000089561
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089711
"21078,21081",20196,NA,2018-07-27,reintroduction,982000407484194
"21078,21081",20196,NA,2018-07-27,reintroduction,982000407484258
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089701
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089684
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089574
"21078,21081",20196,NA,2018-07-27,reintroduction,982000407484200
"21078,21081",20196,NA,2018-07-27,reintroduction,982000407484250
"21078,21081",20196,NA,2018-07-27,reintroduction,982000407484273
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089546
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089869
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089932
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089819
"21078,21081",20196,NA,2018-07-27,reintroduction,900067000089536
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089602
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089941
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089742
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089590
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089596
"21078,21081",20198,NA,2018-07-27,reintroduction,982000407484212
"21078,21081",20198,NA,2018-07-27,reintroduction,982000407484251
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089679
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089594
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089950
"21078,21081",20198,NA,2018-07-27,reintroduction,982000407484238
"21078,21081",20198,NA,2018-07-27,reintroduction,900067000089966
"21078,21081",20198,NA,2018-07-27,reintroduction,982000407484267
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089801
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089761
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089779
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089562
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089974
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089658
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089518
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089782
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089863
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089925
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089622
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089580
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089634
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089848
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089960
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089736
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089637
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089757
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089893
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089841
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089843
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089835
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089760
"11069,10421,10418",10421,NA,2016-07-18,reintroduction,900067000089898
22008,20135,NA,2016-07-18,reintroduction,900067000089795
22008,20135,NA,2016-07-18,reintroduction,900067000089889
22008,20135,NA,2016-07-18,reintroduction,900067000089876
22008,20135,NA,2016-07-18,reintroduction,900067000089551
22008,20135,NA,2016-07-18,reintroduction,900067000089822
22008,20135,NA,2016-07-18,reintroduction,900067000089836
22008,20135,NA,2016-07-18,reintroduction,900067000089625
22008,20135,NA,2016-07-18,reintroduction,900067000089557
22008,20135,NA,2016-07-18,reintroduction,900067000089994
22008,20135,NA,2016-07-18,reintroduction,900067000089977
22008,20135,NA,2016-07-18,reintroduction,900067000089999
22008,20135,NA,2016-07-18,reintroduction,900067000089796
22008,20135,NA,2016-07-18,reintroduction,900067000089940
10490,10486,NA,2016-08-29,translocation,NA
22008,20135,NA,2016-07-18,reintroduction,900067000089508
22008,20135,NA,2016-07-18,reintroduction,900067000089767
22008,20135,NA,2016-07-18,reintroduction,900067000089870
22008,20135,NA,2016-07-18,reintroduction,900067000089693
22008,20135,NA,2016-07-18,reintroduction,900067000089722
22008,20135,NA,2016-07-18,reintroduction,900067000089934
22008,20135,NA,2016-07-18,reintroduction,900067000089665
22008,20135,NA,2016-07-18,reintroduction,900067000089773
22008,20135,NA,2016-07-18,reintroduction,900067000089618
22008,20135,NA,2016-07-18,reintroduction,900067000089548
22008,20135,NA,2016-07-18,reintroduction,900067000089726
22008,20135,NA,2016-07-18,reintroduction,900067000089586
22008,20135,NA,2016-07-18,reintroduction,900067000089567
22008,20135,NA,2016-07-18,reintroduction,900067000089698
22008,20135,NA,2016-07-18,reintroduction,900067000089519
22008,20135,NA,2016-07-18,reintroduction,900067000089703
22008,20135,NA,2016-07-18,reintroduction,900067000089721
22008,20135,NA,2016-07-18,reintroduction,900067000089812
22008,20135,NA,2016-07-18,reintroduction,900067000089707
22008,20135,NA,2016-07-18,reintroduction,900067000089556
22008,20135,NA,2016-07-18,reintroduction,900067000089720
22008,20135,NA,2016-07-18,reintroduction,900067000089891
22008,20135,NA,2016-07-18,reintroduction,900067000089739
22008,20135,NA,2016-07-18,reintroduction,900067000089737
22008,20135,NA,2016-07-18,reintroduction,900067000089511
22008,20135,NA,2016-07-18,reintroduction,900067000089781
22008,20135,NA,2016-07-18,reintroduction,900067000089647
22008,20135,NA,2016-07-18,reintroduction,900067000089827
22008,20135,NA,2016-07-18,reintroduction,900067000089601
22008,20135,NA,2016-07-18,reintroduction,900067000089926
22008,20135,NA,2016-07-18,reintroduction,900067000089587
22008,20135,NA,2016-07-18,reintroduction,900067000089762
22008,20135,NA,2016-07-18,reintroduction,900067000089821
22008,20135,NA,2016-07-18,reintroduction,900067000089792
22008,20135,NA,2016-07-18,reintroduction,900067000089612
22008,20135,NA,2016-07-18,reintroduction,900067000089635
22008,20135,NA,2016-07-18,reintroduction,900067000089501
22008,20135,NA,2016-07-18,reintroduction,900067000089787
22008,20135,NA,2016-07-18,reintroduction,900067000089563
22008,20135,NA,2016-07-18,reintroduction,900067000089844
22008,20135,NA,2016-07-18,reintroduction,900067000089521
22008,20135,NA,2016-07-18,reintroduction,900067000089667
22008,20135,NA,2016-07-18,reintroduction,900067000089859
22008,20135,NA,2016-07-18,reintroduction,900067000089929
22008,20135,NA,2016-07-18,reintroduction,900067000089815
22008,20135,NA,2016-07-18,reintroduction,900067000089675
22008,20135,NA,2016-07-18,reintroduction,900067000089514
22008,20135,NA,2016-07-18,reintroduction,900067000089689
22008,20135,NA,2016-07-18,reintroduction,900067000089811
22008,20135,NA,2016-07-18,reintroduction,900067000089789
22008,22008,NA,2016-07-18,reintroduction,900067000089751
22008,22008,NA,2016-07-18,reintroduction,900067000089709
22008,22008,NA,2016-07-18,reintroduction,900067000089512
22008,22008,NA,2016-07-18,reintroduction,900067000089753
22008,22008,NA,2016-07-18,reintroduction,900067000089676
22008,22008,NA,2016-07-18,reintroduction,900067000089987
22008,22008,NA,2016-07-18,reintroduction,900067000089577
22008,22008,NA,2016-07-18,reintroduction,900067000089560
22008,22008,NA,2016-07-18,reintroduction,900067000089621
22008,22008,NA,2016-07-18,reintroduction,900067000089704
22008,22008,NA,2016-07-18,reintroduction,900067000089803
10490,10486,NA,2016-08-29,translocation,NA
22008,22008,NA,2016-07-18,reintroduction,900067000089593
22008,22008,NA,2016-07-18,reintroduction,900067000089526
22008,22008,NA,2016-07-18,reintroduction,900067000089985
22008,22008,NA,2016-07-18,reintroduction,900067000089783
22008,22008,NA,2016-07-18,reintroduction,900067000089680
22008,22008,NA,2016-07-18,reintroduction,900067000089639
22008,22008,NA,2016-07-18,reintroduction,900067000089636
22008,22008,NA,2016-07-18,reintroduction,900067000089965
22008,22008,NA,2016-07-18,reintroduction,900067000089837
22008,22008,NA,2016-07-18,reintroduction,900067000089846
22008,22008,NA,2016-07-18,reintroduction,900067000089741
22008,22008,NA,2016-07-18,reintroduction,900067000089829
22008,22008,NA,2016-07-18,reintroduction,900067000089817
22008,22008,NA,2016-07-18,reintroduction,900067000089780
22008,22008,NA,2016-07-18,reintroduction,900067000089800
22008,22008,NA,2016-07-18,reintroduction,900067000089652
22008,22008,NA,2016-07-18,reintroduction,900067000089900
22008,22008,NA,2016-07-18,reintroduction,900067000089522
22008,22008,NA,2016-07-18,reintroduction,900067000089755
22008,22008,NA,2016-07-18,reintroduction,900067000089874
22008,22008,NA,2016-07-18,reintroduction,900067000089520
10319,10319,NA,2017-08-24,reintroduction,900067000089734
10319,10319,NA,2017-08-24,reintroduction,900067000089599
10319,10319,NA,2017-08-24,reintroduction,900067000089908
10319,10319,NA,2017-08-24,reintroduction,900067000089642
10319,10319,NA,2017-08-24,reintroduction,900067000089809
10319,10319,NA,2017-08-24,reintroduction,900067000089695
10319,10319,NA,2017-08-24,reintroduction,900067000089685
10319,10319,NA,2017-08-24,reintroduction,900067000089542
10319,10319,NA,2017-08-24,reintroduction,900067000089540
10319,10319,NA,2017-08-24,reintroduction,900067000089603
10319,10319,NA,2017-08-24,reintroduction,900067000089904
10319,10319,NA,2017-08-24,reintroduction,900067000089584
10319,10319,NA,2017-08-24,reintroduction,900067000089573
10319,10319,NA,2017-08-24,reintroduction,900067000089952
10319,10319,NA,2017-08-24,reintroduction,900067000089912
10319,10319,NA,2017-08-24,reintroduction,900067000089570
10319,10319,NA,2017-08-24,reintroduction,900067000089930
10319,10319,NA,2018-07-27,reintroduction,900043000137104
10319,10319,NA,2018-07-27,reintroduction,900043000137467
10319,10319,NA,2018-07-27,reintroduction,900043000137055
10319,10319,NA,2018-07-27,reintroduction,900043000137121
10319,10319,NA,2018-07-27,reintroduction,900043000137048
10319,10319,NA,2018-07-27,reintroduction,900043000137191
10319,10319,NA,2018-07-27,reintroduction,900043000137133
10319,10319,NA,2018-07-27,reintroduction,900043000137010
10319,10319,NA,2018-07-27,reintroduction,900043000137432
10319,10319,NA,2018-07-27,reintroduction,900043000137386
10319,10319,NA,2018-07-27,reintroduction,900043000137365
10319,10319,NA,2018-07-27,reintroduction,900043000137440
10319,10319,NA,2018-07-27,reintroduction,900043000137120
10319,10319,NA,2018-07-27,reintroduction,900043000137393
10319,10319,NA,2018-07-27,reintroduction,900043000137388
10319,10319,NA,2018-07-27,reintroduction,900043000137407
10319,10319,NA,2018-07-27,reintroduction,900043000137344
10319,10319,NA,2018-07-27,reintroduction,900043000137270
10319,10319,NA,2018-07-27,reintroduction,900043000137157
10319,10319,NA,2018-07-27,reintroduction,900043000137172
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137314
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137454
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137164
10490,10486,NA,2016-08-29,translocation,NA
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137427
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137140
70567,70413,NA,2017-09-01,translocation,900067000114297
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137438
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137275
"21078,21081",20196,NA,2018-07-27,reintroduction,900043000137135
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137021
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137414
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137280
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137064
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137406
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137320
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137155
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137296
"21078,21081",20198,NA,2018-07-27,reintroduction,900043000137149
70459,74976,NA,2018-07-18,translocation,900067000117451
70459,74976,NA,2018-07-18,translocation,900067000117433
70459,74976,NA,2018-07-18,translocation,900067000117350
70459,74976,NA,2018-07-18,translocation,900067000117285
70459,74976,NA,2018-07-18,translocation,900067000117405
70459,74976,NA,2018-07-18,translocation,900067000117389
70459,74976,NA,2018-07-18,translocation,900067000117467
70459,74976,NA,2018-07-18,translocation,900067000117399
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10490,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
10487,10486,NA,2016-08-29,translocation,NA
70567,70413,NA,2013-07-15,translocation,900118001027669
84221,84218,NA,2014-06-20,translocation,985121019091419
84221,84218,NA,2014-06-20,translocation,900118001065025
84221,84218,NA,2014-06-20,translocation,900118001027500
84221,84218,NA,2014-06-20,translocation,900118001058410
84221,84218,NA,2014-06-20,translocation,900118001030216
84221,84218,NA,2014-06-20,translocation,900118001029513
84221,84235,NA,2014-06-20,translocation,985121019100484
84221,84235,NA,2014-06-20,translocation,900118001059028
84221,84235,NA,2014-06-20,translocation,900118001057866
84221,84235,NA,2014-06-20,translocation,900118001029997
84309,84218,NA,2014-06-20,translocation,900118001028646
84309,84235,NA,2014-06-20,translocation,900118001029812
84309,84235,NA,2014-06-20,translocation,900118001029802
84309,84235,NA,2014-06-20,translocation,900118001059191
84309,84235,NA,2014-06-20,translocation,900118001029766
72996,70505,NA,2015-07-06,translocation,900043000108208
84221,84218,NA,2017-08-16,translocation,900118001028384
72996,70628,NA,2020-08-05,translocation,982126058790634
72996,70628,NA,2020-08-05,translocation,982126058790617
70459,74976,NA,2020-07-06,translocation,900067000117080
70459,74976,NA,2020-07-06,translocation,900067000116985
70459,74976,NA,2020-07-06,translocation,900067000117130
70459,74976,NA,2020-07-06,translocation,900043000144473
70459,74976,NA,2020-07-06,translocation,900043000144475
70459,74976,NA,2020-07-06,translocation,900067000117043
70459,74976,NA,2020-07-06,translocation,900067000117176
70459,74976,NA,2020-07-06,translocation,900043000144831
70459,74976,NA,2020-07-06,translocation,900067000116982
70459,74976,NA,2020-07-06,translocation,900067000117102
70459,74976,NA,2020-07-06,translocation,900043000144422
70459,74976,NA,2020-07-06,translocation,900067000117027
70459,74976,NA,2020-07-06,translocation,900067000117177
70459,74976,NA,2020-07-06,translocation,900043000144021
70459,74976,NA,2020-07-06,translocation,900067000117157
70459,70556,NA,2020-07-09,translocation,900067000117159
70459,70556,NA,2020-07-09,translocation,900043000144670
70459,70556,NA,2020-07-09,translocation,900043000144430
70459,70556,NA,2020-07-09,translocation,900067000117134
70459,70556,NA,2020-07-09,translocation,900043000144487
70459,70556,NA,2020-07-09,translocation,900067000117096
70459,70556,NA,2020-07-09,translocation,900067000117135
70459,70556,NA,2020-07-09,translocation,900067000117058
70459,70556,NA,2020-07-09,translocation,900067000117219
70459,70556,NA,2020-07-09,translocation,900043000144468
70459,70556,NA,2020-07-09,translocation,900043000144451
70459,70556,NA,2020-07-09,translocation,900067000117103
70459,70556,NA,2020-07-09,translocation,900067000116989
72974,70556,NA,2020-07-09,translocation,900067000117120
72974,70556,NA,2020-07-09,translocation,900043000144466
72974,70556,NA,2020-07-09,translocation,900043000144407
70459,74976,NA,2020-07-06,translocation,900043000144484
70459,74976,NA,2020-07-06,translocation,900067000117123
70459,70556,NA,2020-07-09,translocation,900043000144411
70459,74976,NA,2020-07-06,translocation,900067000117113
70459,70556,NA,2020-07-09,translocation,900067000117361
50783,50785,NA,2020-07-16,reintroduction,982126056337113
50783,50785,NA,2020-07-16,reintroduction,982126056337065
50783,50785,NA,2020-07-16,reintroduction,982126056337140
50783,50785,NA,2020-07-16,reintroduction,982126056337078
50783,50785,NA,2020-07-16,reintroduction,982126056337094
50783,50785,NA,2020-07-16,reintroduction,982126056337103
50783,50785,NA,2020-07-16,reintroduction,982126056337074
50783,50785,NA,2020-07-16,reintroduction,982126056337050
50783,50785,NA,2020-07-16,reintroduction,982126056337131
50783,50785,NA,2020-07-16,reintroduction,982126056337053
50783,50785,NA,2020-07-16,reintroduction,982126056337080
50783,50785,NA,2020-07-16,reintroduction,982126056337109
50783,50785,NA,2020-07-16,reintroduction,982126056337132
50783,50785,NA,2020-07-16,reintroduction,982126056337116
50783,50785,NA,2020-07-16,reintroduction,982126056337060
50783,50785,NA,2020-07-16,reintroduction,982126056337138
50783,50785,NA,2020-07-16,reintroduction,982126056337101
50783,50785,NA,2020-07-16,reintroduction,982126056337076
50783,50785,NA,2020-07-16,reintroduction,982126056337075
50783,50785,NA,2020-07-16,reintroduction,982126056337047
50783,50785,NA,2020-07-16,reintroduction,982126056337104
50783,50785,NA,2020-07-16,reintroduction,982126056337125
50783,50785,NA,2020-07-16,reintroduction,982126056337081
50783,50785,NA,2020-07-16,reintroduction,982126056337126
50783,50785,NA,2020-07-16,reintroduction,982126056337142
50783,50785,NA,2020-07-16,reintroduction,982126056337117
50783,50785,NA,2020-07-16,reintroduction,982126056337114
50783,50785,NA,2020-07-16,reintroduction,982126056337072
50783,50785,NA,2020-07-16,reintroduction,982126056337141
50783,50785,NA,2020-07-16,reintroduction,982126056337048
50783,50785,NA,2020-07-16,reintroduction,982126056337139
50783,50785,NA,2020-07-16,reintroduction,982126056337128
50783,50785,NA,2020-07-16,reintroduction,982126056337070
50783,50785,NA,2020-07-16,reintroduction,982126056337143
50783,50785,NA,2020-07-16,reintroduction,982126056337134
50783,50785,NA,2020-07-16,reintroduction,982126056337122
10055,10223,NA,2020-07-16,reintroduction,982091062746019
10055,10223,NA,2020-07-16,reintroduction,982091062745954
10055,10223,NA,2020-07-16,reintroduction,982091062745986
10055,10223,NA,2020-07-16,reintroduction,982091062745952
10055,10223,NA,2020-07-16,reintroduction,982091062745989
10055,10223,NA,2020-07-16,reintroduction,982091062746001
10055,10223,NA,2020-07-16,reintroduction,982091062746017
10055,10223,NA,2020-07-16,reintroduction,982091062746032
10055,10223,NA,2020-07-16,reintroduction,982091062745994
10055,10223,NA,2020-07-16,reintroduction,982091062745981
10055,10223,NA,2020-07-16,reintroduction,982091062745963
10055,10225,NA,2020-07-16,reintroduction,982091062745983
10055,10225,NA,2020-07-16,reintroduction,982091062746029
10055,10225,NA,2020-07-16,reintroduction,982091062745973
10055,10225,NA,2020-07-16,reintroduction,982091062746011
10055,10225,NA,2020-07-16,reintroduction,982091062745982
10055,10225,NA,2020-07-16,reintroduction,982091062746040
10055,10225,NA,2020-07-16,reintroduction,982091062746006
10055,10225,NA,2020-07-16,reintroduction,982091062745945
10055,10225,NA,2020-07-16,reintroduction,982091062745956
10055,10225,NA,2020-07-16,reintroduction,982091062745946
10055,10225,NA,2020-07-16,reintroduction,982091062745965
10206,10223,NA,2020-07-16,reintroduction,982091062746043
10206,10223,NA,2020-07-16,reintroduction,982091062745951
10206,10223,NA,2020-07-16,reintroduction,982091062746021
10206,10223,NA,2020-07-16,reintroduction,982091062746031
10206,10223,NA,2020-07-16,reintroduction,982091062745959
10206,10223,NA,2020-07-16,reintroduction,982091062745988
10206,10223,NA,2020-07-16,reintroduction,982091062746025
10206,10223,NA,2020-07-16,reintroduction,982091062746018
10206,10223,NA,2020-07-16,reintroduction,982091062745972
10206,10223,NA,2020-07-16,reintroduction,982091062745960
10206,10223,NA,2020-07-16,reintroduction,982091062745957
10206,10223,NA,2020-07-16,reintroduction,982091062746026
10206,10223,NA,2020-07-16,reintroduction,982091062746000
10206,10223,NA,2020-07-16,reintroduction,982091062746004
10206,10223,NA,2020-07-16,reintroduction,982091062746033
10206,10225,NA,2020-07-16,reintroduction,982091062745948
10206,10225,NA,2020-07-16,reintroduction,982091062745950
10206,10225,NA,2020-07-16,reintroduction,982091062745993
10206,10225,NA,2020-07-16,reintroduction,982091062745974
10206,10225,NA,2020-07-16,reintroduction,982091062746110
10206,10225,NA,2020-07-16,reintroduction,982126056337064
10206,10225,NA,2020-07-16,reintroduction,982091062745980
10206,10225,NA,2020-07-16,reintroduction,982091062746036
10206,10225,NA,2020-07-16,reintroduction,982091062746013
10206,10225,NA,2020-07-16,reintroduction,982091062746074
10206,10225,NA,2020-07-16,reintroduction,982091062746005
10206,10225,NA,2020-07-16,reintroduction,982091062746072
10206,10225,NA,2020-07-16,reintroduction,982091062746012
10206,10225,NA,2020-07-16,reintroduction,982091062745966
